,score
1317,-0.9545454545454545
1318,-0.95
1319,0.8999999999999997
1320,-0.9166666666666666
1321,-0.8999999999999999
1322,0.8939393939393941
1323,-0.9285714285714285
1324,-0.9545454545454545
1325,-0.837962962962963
1326,0.9615384615384616
1327,-0.9615384615384616
1328,-0.9375
1329,-0.9666666666666667
1330,-0.9375
1331,-0.9545454545454545
1332,0.9666666666666663
1333,-0.9375
1334,-0.9545454545454545
1335,-0.875
1336,-0.8999999999999999
1337,-0.95
1338,0.9666666666666663
1339,0.9615384615384616
1340,-0.9545454545454545
1341,-0.95
1342,0.9545454545454541
1343,-0.95
1344,-0.9166666666666666
1345,-0.9249999999999999
1346,-0.90625
1347,-0.9545454545454545
1348,0.9285714285714285
1349,0.9545454545454541
1350,0.9666666666666663
1351,0.9545454545454541
1352,-0.837962962962963
1353,-0.9285714285714285
1354,-0.9166666666666666
1355,0.9545454545454541
1356,0.9687499999999998
1357,0.9545454545454541
1358,0.9166666666666667
1359,0.8999999999999997
1360,0.9166666666666667
1361,-0.9285714285714285
1362,0.8500000000000002
1363,-0.9249999999999999
1364,-0.95
1365,0.8636363636363634
1366,0.9545454545454541
1367,0.9545454545454541
1368,-0.95
1369,-0.837962962962963
1370,-0.9545454545454545
1371,-0.875
1372,-0.8999999999999999
1373,0.9166666666666667
1374,-0.95
1375,0.8999999999999997
1376,-0.875
1377,-0.9249999999999999
1378,-0.9166666666666666
1379,0.9615384615384616
1380,-0.95
1381,0.9761904761904759
1382,0.9761904761904759
1383,-0.9666666666666667
1384,-0.9166666666666666
1385,-0.8846153846153846
1386,-0.9285714285714285
1387,0.9166666666666667
1388,-0.9166666666666666
1389,0.9029850746268657
1390,-0.9666666666666667
1391,0.9761904761904759
1392,-0.95
1393,-0.9166666666666666
1394,-0.9166666666666666
1395,-0.9166666666666666
1396,-0.9166666666666666
1397,-0.875
1398,-0.95
1399,0.9761904761904759
1400,-0.95
1401,-0.9166666666666666
1402,0.9848484848484848
1403,0.9545454545454541
1404,0.9545454545454541
1405,0.9761904761904759
1406,-0.95
1407,-0.9166666666666666
1408,0.9545454545454541
1409,-0.9545454545454545
1410,0.9062499999999999
1411,-0.95
1412,0.9761904761904759
1413,0.9848484848484848
1414,-0.9166666666666666
1415,-0.837962962962963
1416,0.8749999999999998
1417,0.9062499999999999
1418,-0.875
1419,-0.95
1420,-0.9545454545454545
1421,0.9166666666666667
1422,0.9545454545454541
1423,0.8939393939393941
1424,-0.8999999999999999
1425,0.9062499999999999
1426,0.8999999999999997
1427,-0.9545454545454545
1428,-0.95
1429,-0.8999999999999999
1430,-0.9166666666666666
1431,-0.875
1432,-0.9444444444444444
1433,-0.9375
1434,-0.8333333333333333
1435,-0.8846153846153846
1436,-0.9166666666666666
1437,0.9848484848484848
1438,0.8500000000000002
1439,-0.9375
1440,0.9545454545454541
1441,0.9761904761904759
1442,-0.8999999999999999
1443,-0.8999999999999999
1444,-0.9166666666666666
1445,-0.95
1446,0.9029850746268657
1447,0.9687499999999998
1448,-0.95
1449,0.9545454545454541
1450,-0.8333333333333333
1451,-0.9375
1452,-0.9545454545454545
1453,0.9615384615384616
1454,-0.9166666666666666
1455,0.9545454545454541
1456,-0.95
1457,0.9545454545454541
1458,0.8939393939393941
1459,0.8500000000000002
1460,-0.9375
1461,-0.7954545454545455
1462,-0.95
1463,0.9761904761904759
1464,0.9545454545454541
1465,-0.9166666666666666
1466,-0.95
1467,0.9545454545454541
1468,0.9545454545454541
1469,-0.875
1470,-0.7954545454545455
1471,0.9499999999999996
1472,0.9545454545454541
1473,-0.9166666666666666
1474,-0.95
1475,-0.95
1476,-0.9545454545454545
1477,0.9545454545454541
1478,-0.8999999999999999
1479,0.9545454545454541
1480,0.8749999999999998
1481,0.9444444444444444
1482,0.9545454545454541
1483,-0.9545454545454545
1484,-0.9666666666666667
1485,-0.95
1486,-0.8333333333333333
1487,0.9545454545454541
1488,-0.95
1489,-0.9545454545454545
1490,0.9687499999999998
1491,-0.9166666666666666
1492,-0.8999999999999999
1493,-0.9166666666666666
1494,0.9848484848484848
1495,0.9062499999999999
1496,0.9029850746268657
1497,-0.8999999999999999
1498,0.8636363636363634
1499,-0.9375
1500,0.9687499999999998
1501,-0.9545454545454545
1502,-0.95
1503,0.9062499999999999
1504,0.9545454545454541
1505,-0.9285714285714285
1506,-0.9545454545454545
1507,-0.9545454545454545
1508,-0.95
1509,-0.9545454545454545
1510,-0.9375
1511,-0.95
1512,-0.9285714285714285
1513,-0.95
1514,0.8939393939393941
1515,-0.9375
1516,-0.9285714285714285
1517,0.9545454545454541
1518,0.9029850746268657
1519,-0.875
1520,0.9761904761904759
1521,-0.9545454545454545
1522,-0.95
1523,0.9000000000000002
1524,-0.9545454545454545
1525,0.9545454545454541
1526,0.8999999999999997
1527,0.9761904761904759
1528,-0.9285714285714285
1529,0.9545454545454541
1530,-0.95
1531,-0.9545454545454545
1532,-0.95
1533,-0.9166666666666666
1534,0.9615384615384616
1535,-0.9545454545454545
1536,-0.7857142857142857
1537,-0.8999999999999999
1538,0.9545454545454541
1539,0.8939393939393941
1540,0.9062499999999999
1541,0.9545454545454541
1542,0.9761904761904759
1543,0.9545454545454541
1544,-0.95
1545,0.9285714285714285
1546,-0.9166666666666666
1547,0.9545454545454541
1548,0.9545454545454541
1549,-0.95
1550,-0.95
1551,-0.9545454545454545
1552,-0.9444444444444444
1553,-0.875
1554,-0.95
1555,-0.9285714285714285
1556,-0.9285714285714285
1557,0.9848484848484848
1558,-0.9375
1559,-0.8999999999999999
1560,0.9545454545454541
1561,-0.90625
1562,0.9545454545454541
1563,-0.9285714285714285
1564,0.9444444444444444
1565,0.9545454545454541
1566,0.9166666666666667
1567,0.9615384615384616
1568,0.9761904761904759
1569,-0.8999999999999999
1570,-0.9666666666666667
1571,0.9761904761904759
1572,-0.95
1573,-0.9545454545454545
1574,-0.9375
1575,-0.9545454545454545
1576,0.9848484848484848
1577,0.9545454545454541
1578,-0.875
1579,0.9848484848484848
1580,-0.9375
1581,-0.95
1582,-0.875
1583,0.9761904761904759
1584,0.9545454545454541
1585,0.9761904761904759
1586,0.8500000000000002
1587,0.9545454545454541
1588,0.8500000000000002
1589,-0.8999999999999999
1590,0.9029850746268657
1591,0.9848484848484848
1592,0.9761904761904759
1593,0.8999999999999997
1594,-0.9166666666666666
1595,-0.9545454545454545
1596,-0.8999999999999999
1597,-0.8333333333333333
1598,-0.95
1599,-0.9545454545454545
1600,-0.9249999999999999
1601,0.9761904761904759
1602,-0.9166666666666666
1603,-0.95
1604,-0.95
1605,-0.9375
1606,0.9545454545454541
1607,0.9166666666666667
1608,-0.95
1609,0.9444444444444444
1610,0.9761904761904759
1611,-0.875
1612,-0.95
1613,-0.9666666666666667
1614,-0.95
